GalaxyName,RadiusKpc,RadiusFraction,VnKms,VobsKms,aN_over_a0,LogKernelAlphaLn,RequiredS_tau,FixedTPGLogResidual,RequiredSLogResidual,Source,Guardrail
NGC2976,1.080000000,0.475770925,41.052334282,51.400000000,0.421424875,0.437678479,0.575903001,-0.138239171,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.140000000,0.502202643,43.399394005,57.200000000,0.446201153,0.423333229,0.751159445,-0.076893045,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.210000000,0.533039648,46.460000538,63.800000000,0.481771671,0.404468437,0.922752505,-0.022497443,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.290000000,0.568281938,49.930820642,67.800000000,0.521934382,0.385270398,0.928902780,-0.019971619,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.350000000,0.594713656,52.523735587,69.800000000,0.551881267,0.372200496,0.883725299,-0.032046817,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.420000000,0.625550661,55.245825634,71.700000000,0.580468693,0.360590708,0.825965858,-0.047220985,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.490000000,0.656387665,57.829067950,74.100000000,0.606141928,0.350811397,0.802033568,-0.052781469,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.560000000,0.687224670,60.289652512,76.700000000,0.629258618,0.342481689,0.794762999,-0.053778688,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.630000000,0.718061674,62.185613690,79.900000000,0.640708453,0.338511200,0.841517485,-0.040905781,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.740000000,0.766519824,64.207763939,83.600000000,0.639873393,0.338797435,0.891456653,-0.027852391,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,1.930000000,0.850220264,62.844321939,83.900000000,0.552640857,0.371881510,0.900945669,-0.027218137,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,2.100000000,0.925110132,61.153244395,88.700000000,0.480936701,0.404889988,1.112535597,0.031917973,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC2976,2.270000000,1.000000000,60.032660278,85.300000000,0.428763226,0.433317466,0.971327615,-0.008705961,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,0.260000000,0.040310078,2.205493142,6.100000000,0.005052500,1.905448311,0.926722247,-0.049250062,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,0.520000000,0.080620155,3.959905302,11.200000000,0.008143938,1.734693254,1.053990647,0.033674393,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,0.770000000,0.119379845,6.709761546,14.900000000,0.015790346,1.499048457,0.814280038,-0.118112242,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,1.030000000,0.159689922,8.925561607,19.100000000,0.020888252,1.400126936,0.814155730,-0.114752542,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,1.290000000,0.200000000,11.138529975,24.300000000,0.025973726,1.323472295,0.892815388,-0.062996662,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,1.550000000,0.240310078,13.033909621,29.800000000,0.029599605,1.277699128,1.006765905,0.003788221,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,1.810000000,0.280620155,14.712909298,34.300000000,0.032298827,1.247224519,1.067398865,0.036724154,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,2.060000000,0.319379845,16.017879073,38.200000000,0.033636516,1.233081429,1.123068641,0.065747537,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,2.320000000,0.359689922,16.823960592,42.500000000,0.032948580,1.240280824,1.230494741,0.120098754,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,2.580000000,0.400000000,17.400288791,42.300000000,0.031692859,1.253831366,1.141297127,0.075668686,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,2.840000000,0.440310078,17.905178022,47.300000000,0.030486471,1.267381173,1.295343468,0.152794852,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,3.100000000,0.480620155,18.405654023,49.300000000,0.029512705,1.278727202,1.312652735,0.161649138,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,3.350000000,0.519379845,19.020139327,50.600000000,0.029164248,1.282881150,1.294225915,0.153014886,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,3.610000000,0.559689922,19.570945302,53.000000000,0.028653958,1.289057336,1.325073773,0.168105741,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,3.870000000,0.600000000,19.417861623,54.700000000,0.026312375,1.318927710,1.377629723,0.194565480,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,4.130000000,0.640310078,19.231983777,55.200000000,0.024186127,1.348514769,1.386873003,0.200605123,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,4.380000000,0.679069767,19.522367940,57.500000000,0.023499525,1.358640982,1.431827431,0.222138468,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,4.640000000,0.719379845,19.848657385,59.100000000,0.022930446,1.367266044,1.446339853,0.229358836,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,4.900000000,0.759689922,20.248843177,61.200000000,0.022598133,1.372404442,1.473614353,0.242145552,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,5.160000000,0.800000000,20.624940000,62.700000000,0.022264036,1.377648882,1.480790113,0.245748290,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,5.420000000,0.840310078,21.172002739,64.400000000,0.022335352,1.376522685,1.483268592,0.246795587,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,5.670000000,0.879069767,21.687555187,66.600000000,0.022403009,1.375457676,1.505597441,0.256775851,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,5.930000000,0.919379845,21.721695376,66.300000000,0.021488245,1.390143546,1.476284911,0.244524924,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,6.190000000,0.959689922,21.540337741,66.200000000,0.020243359,1.411189084,1.469189168,0.242633090,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3109,6.450000000,1.000000000,21.363059238,67.300000000,0.019108887,1.431550940,1.502075692,0.258967709,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,0.320000000,0.007259528,44.745717113,24.400000000,1.689745022,0.167352753,-2.716993927,-0.761151182,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,0.640000000,0.014519056,52.085485502,43.300000000,1.144779037,0.226016963,-0.746290675,-0.388504359,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,0.960000000,0.021778584,55.847293578,45.500000000,0.877407291,0.273843254,-0.676585355,-0.446947255,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,1.280000000,0.029038113,58.478778202,58.500000000,0.721530709,0.313053905,0.001159217,-0.271992818,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,1.610000000,0.036524501,59.552722020,68.800000000,0.594902188,0.355021447,0.437378777,-0.159475542,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,1.930000000,0.043784029,58.810049736,76.900000000,0.483965043,0.403365668,0.762582606,-0.070680278,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,2.240000000,0.050816697,61.544779632,82.000000000,0.456670158,0.417580928,0.795925258,-0.061997634,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,2.570000000,0.058303085,62.861685867,86.900000000,0.415247602,0.441426530,0.866282521,-0.041812087,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,2.890000000,0.065562613,62.902108868,97.600000000,0.369743696,0.471444792,1.170057034,0.053053033,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,3.210000000,0.072822142,66.323890492,100.000000000,0.370086432,0.471201310,1.077569847,0.024540730,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,3.540000000,0.080308530,71.572285837,107.000000000,0.390800150,0.456997753,1.083138965,0.025742920,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,3.850000000,0.087341198,76.743143342,113.000000000,0.413129918,0.442728075,1.067120598,0.020387956,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,4.170000000,0.094600726,81.692046430,117.000000000,0.432206909,0.431304263,1.002095289,0.000631188,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,4.500000000,0.102087114,85.268721991,119.000000000,0.436350223,0.428909552,0.922310863,-0.023595814,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,4.820000000,0.109346642,88.806109587,127.000000000,0.441882559,0.425757862,1.010155834,0.003028132,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,5.150000000,0.116833031,91.697439441,132.000000000,0.440935836,0.426293532,1.031019045,0.009228324,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,5.460000000,0.123865699,94.423126669,134.000000000,0.440993634,0.426260786,0.983303812,-0.005002413,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,5.780000000,0.131125227,96.841919384,137.000000000,0.438194727,0.427852998,0.969203512,-0.009270942,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,6.100000000,0.138384755,99.030629858,140.000000000,0.434187640,0.430155746,0.961754036,-0.011570124,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,6.430000000,0.145871143,100.862695532,142.000000000,0.427285718,0.434187685,0.939350692,-0.018531700,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,6.740000000,0.152903811,101.321390140,144.000000000,0.411349138,0.443829248,0.949058988,-0.015783030,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,7.060000000,0.160163339,100.487206648,146.000000000,0.386264731,0.460024272,0.984559509,-0.004876861,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,8.040000000,0.182395644,97.330176718,147.000000000,0.318205135,0.511678833,0.997350137,-0.000897338,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,9.040000000,0.205081670,94.626703155,148.000000000,0.267502101,0.560043350,1.007137288,0.002558954,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,10.040000000,0.227767695,93.624502135,152.000000000,0.235783570,0.596356636,1.045526440,0.016864467,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,11.040000000,0.250453721,93.573344762,155.000000000,0.214192097,0.624585936,1.051023711,0.019426578,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,12.050000000,0.273366606,93.362799337,156.000000000,0.195356961,0.652093803,1.028841330,0.011319580,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,14.050000000,0.318738657,90.360597608,157.000000000,0.156945936,0.719149540,1.025493217,0.010607785,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,16.070000000,0.364564428,84.752162804,153.000000000,0.120712963,0.802189732,1.003831927,0.001704212,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,18.130000000,0.411297641,80.848145310,153.000000000,0.097366717,0.871986332,1.023452662,0.010865199,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,20.050000000,0.454854809,78.948773898,154.000000000,0.083954622,0.920914157,1.032269874,0.015352196,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,22.120000000,0.501814882,76.590229142,153.000000000,0.071619259,0.974002353,1.024272523,0.011905277,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,24.030000000,0.545145191,74.376362845,150.000000000,0.062170493,1.021748123,0.995127610,-0.002465438,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,26.100000000,0.592105263,72.991290919,149.000000000,0.055127689,1.062635382,0.979959302,-0.010378302,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,28.160000000,0.638838475,72.022981749,148.000000000,0.049748244,1.097758975,0.960957436,-0.020642606,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,30.080000000,0.682395644,70.317185311,146.000000000,0.044392881,1.136920283,0.946685625,-0.028775276,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,32.140000000,0.729128857,68.336227947,147.000000000,0.039239579,1.179561110,0.975895509,-0.013130994,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,34.060000000,0.772686025,67.246190598,148.000000000,0.035855761,1.210852420,0.991754357,-0.004526249,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,36.120000000,0.819419238,66.791932148,148.000000000,0.033355579,1.236002973,0.983684109,-0.009059908,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,38.190000000,0.866379310,66.352667995,149.000000000,0.031134029,1.260040702,0.988520941,-0.006420488,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,40.100000000,0.909709619,66.003508998,150.000000000,0.029339850,1.280781468,0.993617161,-0.003590747,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,42.170000000,0.956669691,66.218954235,150.000000000,0.028082078,1.296114732,0.976157762,-0.013549893,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3198,44.080000000,1.000000000,64.713167516,149.000000000,0.025657358,1.327773099,0.980941730,-0.010930450,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,0.230000000,0.032857143,8.560519844,13.100000000,0.086047974,0.912742451,0.580975387,-0.223086738,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,0.470000000,0.067142857,10.903655350,17.300000000,0.068314766,0.989896238,0.592611490,-0.226474080,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,0.700000000,0.100000000,11.392291253,23.600000000,0.050071699,1.095536796,0.978128945,-0.011499957,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,0.930000000,0.132857143,11.489231915,26.200000000,0.038332510,1.187666280,1.078077362,0.041513819,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,1.170000000,0.167142857,11.335620848,27.400000000,0.029660124,1.276984986,1.109769650,0.059740765,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,1.400000000,0.200000000,11.197535443,26.900000000,0.024187170,1.348499602,1.039907124,0.022655925,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,1.640000000,0.234285714,11.167316150,27.400000000,0.020536290,1.406120396,1.033758304,0.019536046,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,1.870000000,0.267142857,11.071555898,31.000000000,0.017702880,1.458567349,1.234065605,0.130029115,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,2.100000000,0.300000000,11.003588051,32.500000000,0.015571038,1.504005729,1.298919278,0.165126942,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,2.330000000,0.332857143,11.298119313,33.000000000,0.014795328,1.522127074,1.261944642,0.146768660,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,2.570000000,0.367142857,11.720311429,36.500000000,0.014434887,1.530878036,1.381071299,0.207422612,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,2.800000000,0.400000000,12.212722874,38.900000000,0.014385839,1.532085960,1.426292604,0.229472530,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,3.260000000,0.465714286,12.754060138,41.500000000,0.013475582,1.555294165,1.449157236,0.241676414,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,3.730000000,0.532857143,13.048107142,42.700000000,0.012326915,1.586959828,1.431986669,0.235072469,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,4.210000000,0.601428571,13.675686454,44.700000000,0.011997324,1.596599133,1.420879200,0.230151394,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,4.670000000,0.667142857,14.019862695,46.700000000,0.011366816,1.615809493,1.442613384,0.241695470,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,5.140000000,0.734285714,14.276288033,48.500000000,0.010708674,1.637047067,1.464369398,0.253304060,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,5.610000000,0.801428571,14.241420224,50.000000000,0.009763644,1.669970103,1.503551347,0.273801095,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,6.070000000,0.867142857,14.115199255,50.200000000,0.008864486,1.704430002,1.499885575,0.273871679,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,6.540000000,0.934285714,13.885407808,50.100000000,0.007961735,1.742773859,1.496524815,0.274212752,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3741,7.000000000,1.000000000,13.657430212,51.600000000,0.007196282,1.778890084,1.561739653,0.307186363,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,0.870000000,0.058546433,25.201285681,24.300000000,0.197148897,0.649345977,-0.055076156,-0.536797494,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,1.740000000,0.117092867,33.615856378,49.600000000,0.175391006,0.684841802,0.694312417,-0.132678711,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,2.610000000,0.175639300,42.758747058,73.600000000,0.189181055,0.661793631,1.089894496,0.035173722,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,3.500000000,0.235531629,52.647731195,101.000000000,0.213874735,0.625025624,1.469397764,0.165973787,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,4.370000000,0.294078062,61.591720629,107.000000000,0.234439856,0.598022464,1.232807338,0.083534473,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,5.240000000,0.352624495,69.499903237,115.000000000,0.248946097,0.580614825,1.127560880,0.045792867,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,6.110000000,0.411170929,74.778139854,123.000000000,0.247158934,0.582693049,1.106698864,0.038530904,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,6.980000000,0.469717362,78.190455939,130.000000000,0.236548543,0.595413325,1.112852166,0.041254017,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,7.850000000,0.528263795,80.165171989,134.000000000,0.221090463,0.615213939,1.091569606,0.034283226,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,8.720000000,0.586810229,79.831604644,136.000000000,0.197379226,0.648994891,1.084116315,0.032569466,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,9.600000000,0.646029610,80.957693581,137.000000000,0.184379753,0.669591718,1.033826833,0.013475093,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,10.470000000,0.704576043,80.593561467,136.000000000,0.167541432,0.698912929,0.983641431,-0.006752471,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,11.350000000,0.763795424,79.835647113,137.000000000,0.151658252,0.729838257,0.981074114,-0.008017096,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,12.190000000,0.820323015,78.349250794,137.000000000,0.135998525,0.764144373,0.979632753,-0.008861279,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,13.120000000,0.882907133,75.143965826,137.000000000,0.116231167,0.814367605,1.010805209,0.004838128,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,13.940000000,0.938088829,73.163248288,138.000000000,0.103703017,0.851362190,1.040911750,0.018638776,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3917,14.860000000,1.000000000,70.115021928,137.000000000,0.089345266,0.900296590,1.059575505,0.027833888,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3972,0.870000000,0.099770642,34.075475785,39.600000000,0.360439861,0.478165764,0.339058374,-0.240550792,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3972,1.740000000,0.199541284,43.672336210,73.000000000,0.296027331,0.531578585,1.263291481,0.087445620,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3972,2.610000000,0.299311927,52.995118171,89.400000000,0.290602557,0.536726857,1.279883479,0.093266146,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3972,3.500000000,0.401376147,60.601796178,102.000000000,0.283381280,0.543765683,1.256273522,0.086423601,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3972,4.370000000,0.501146789,64.550338496,110.000000000,0.257503905,0.570905684,1.233297248,0.081382683,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC3972,5.240000000,0.600917431,73.290148724,116.000000000,0.276839546,0.550333843,1.058903139,0.020693698,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
