Galaxy,StellarMassVariant,RadiusKpc,VobsKms,ErrVobsKms,VbarKms,Model,VmodelKms,LogResidual,aN_over_a0,TPGLogKernel,RequiredS_tauDiagnostic,RadiusMatching,EndpointUse,ForbiddenUse,Guardrail
DDO126,kinematic,1.730000000,28.048800000,1.660000000,21.117821852,NewtonianBaryonic,21.117821852,0.123265164,0.069617809,0.983533057,0.333700184,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.730000000,28.048800000,1.660000000,21.117821852,MONDSimpleMu,43.907017024,-0.194619647,0.069617809,0.983533057,0.333700184,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.730000000,28.048800000,1.660000000,21.117821852,EmpiricalRARLike,43.851743396,-0.194072578,0.069617809,0.983533057,0.333700184,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.730000000,28.048800000,1.660000000,21.117821852,FixedTPG_S1,41.887897728,-0.174174279,0.069617809,0.983533057,0.333700184,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.860000000,29.680000000,1.930000000,21.108187655,NewtonianBaryonic,21.108187655,0.148012950,0.064692980,1.008284061,0.402753021,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.860000000,29.680000000,1.930000000,21.108187655,MONDSimpleMu,44.594187364,-0.176814358,0.064692980,1.008284061,0.402753021,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.860000000,29.680000000,1.930000000,21.108187655,EmpiricalRARLike,44.541736286,-0.176303246,0.064692980,1.008284061,0.402753021,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.860000000,29.680000000,1.930000000,21.108187655,FixedTPG_S1,42.391236827,-0.154812191,0.064692980,1.008284061,0.402753021,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.860000000,29.192000000,1.930000000,21.108187655,NewtonianBaryonic,21.108187655,0.140812904,0.064692980,1.008284061,0.379823975,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.860000000,29.192000000,1.930000000,21.108187655,MONDSimpleMu,44.594187364,-0.184014404,0.064692980,1.008284061,0.379823975,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.860000000,29.192000000,1.930000000,21.108187655,EmpiricalRARLike,44.541736286,-0.183503292,0.064692980,1.008284061,0.379823975,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,1.860000000,29.192000000,1.930000000,21.108187655,FixedTPG_S1,42.391236827,-0.162012238,0.064692980,1.008284061,0.379823975,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.000000000,30.720000000,2.120000000,21.073680813,NewtonianBaryonic,21.073680813,0.163680814,0.059967923,1.033986283,0.442696872,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.000000000,30.720000000,2.120000000,21.073680813,MONDSimpleMu,45.267086454,-0.168361331,0.059967923,1.033986283,0.442696872,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.000000000,30.720000000,2.120000000,21.073680813,EmpiricalRARLike,45.217466516,-0.167885014,0.059967923,1.033986283,0.442696872,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.000000000,30.720000000,2.120000000,21.073680813,FixedTPG_S1,42.863577706,-0.144667206,0.059967923,1.033986283,0.442696872,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.000000000,30.320000000,2.120000000,21.073680813,NewtonianBaryonic,21.073680813,0.157988799,0.059967923,1.033986283,0.424339740,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.000000000,30.320000000,2.120000000,21.073680813,MONDSimpleMu,45.267086454,-0.174053346,0.059967923,1.033986283,0.424339740,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.000000000,30.320000000,2.120000000,21.073680813,EmpiricalRARLike,45.217466516,-0.173577029,0.059967923,1.033986283,0.424339740,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.000000000,30.320000000,2.120000000,21.073680813,FixedTPG_S1,42.863577706,-0.150359221,0.059967923,1.033986283,0.424339740,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.130000000,33.370000000,2.390000000,20.436626234,NewtonianBaryonic,20.436626234,0.212947004,0.052955005,1.076368751,0.587951558,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.130000000,33.370000000,2.390000000,20.436626234,MONDSimpleMu,45.119321432,-0.131006353,0.052955005,1.076368751,0.587951558,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.130000000,33.370000000,2.390000000,20.436626234,EmpiricalRARLike,45.075281403,-0.130582240,0.052955005,1.076368751,0.587951558,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.130000000,33.370000000,2.390000000,20.436626234,FixedTPG_S1,42.433972097,-0.104357480,0.052955005,1.076368751,0.587951558,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.130000000,31.281200000,2.390000000,20.436626234,NewtonianBaryonic,20.436626234,0.184874203,0.052955005,1.076368751,0.492994647,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.130000000,31.281200000,2.390000000,20.436626234,MONDSimpleMu,45.119321432,-0.159079155,0.052955005,1.076368751,0.492994647,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.130000000,31.281200000,2.390000000,20.436626234,EmpiricalRARLike,45.075281403,-0.158655042,0.052955005,1.076368751,0.492994647,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.130000000,31.281200000,2.390000000,20.436626234,FixedTPG_S1,42.433972097,-0.132430281,0.052955005,1.076368751,0.492994647,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.260000000,34.760000000,2.930000000,19.799571656,NewtonianBaryonic,19.799571656,0.244423973,0.046845875,1.118402650,0.675600630,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.260000000,34.760000000,2.930000000,19.799571656,MONDSimpleMu,44.920222685,-0.111362133,0.046845875,1.118402650,0.675600630,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.260000000,34.760000000,2.930000000,19.799571656,EmpiricalRARLike,44.881136183,-0.110984075,0.046845875,1.118402650,0.675600630,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.260000000,34.760000000,2.930000000,19.799571656,FixedTPG_S1,41.943465059,-0.081584538,0.046845875,1.118402650,0.675600630,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.260000000,32.168100000,2.930000000,19.799571656,NewtonianBaryonic,19.799571656,0.210769615,0.046845875,1.118402650,0.558552560,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.260000000,32.168100000,2.930000000,19.799571656,MONDSimpleMu,44.920222685,-0.145016490,0.046845875,1.118402650,0.558552560,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.260000000,32.168100000,2.930000000,19.799571656,EmpiricalRARLike,44.881136183,-0.144638433,0.046845875,1.118402650,0.558552560,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.260000000,32.168100000,2.930000000,19.799571656,FixedTPG_S1,41.943465059,-0.115238896,0.046845875,1.118402650,0.558552560,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.390000000,34.240000000,2.560000000,19.484430076,NewtonianBaryonic,19.484430076,0.244846049,0.042898857,1.148729145,0.659250763,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.390000000,34.240000000,2.560000000,19.484430076,MONDSimpleMu,45.084170589,-0.119490328,0.042898857,1.148729145,0.659250763,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.390000000,34.240000000,2.560000000,19.484430076,EmpiricalRARLike,45.048059280,-0.119142330,0.042898857,1.148729145,0.659250763,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.390000000,34.240000000,2.560000000,19.484430076,FixedTPG_S1,41.866762785,-0.087335626,0.042898857,1.148729145,0.659250763,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.390000000,32.987800000,2.560000000,19.484430076,NewtonianBaryonic,19.484430076,0.228665646,0.042898857,1.148729145,0.603304852,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.390000000,32.987800000,2.560000000,19.484430076,MONDSimpleMu,45.084170589,-0.135670732,0.042898857,1.148729145,0.603304852,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.390000000,32.987800000,2.560000000,19.484430076,EmpiricalRARLike,45.048059280,-0.135322733,0.042898857,1.148729145,0.603304852,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.390000000,32.987800000,2.560000000,19.484430076,FixedTPG_S1,41.866762785,-0.103516029,0.042898857,1.148729145,0.603304852,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.530000000,36.640000000,2.950000000,19.519456416,NewtonianBaryonic,19.519456416,0.273487746,0.040670838,1.167159415,0.751483852,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.530000000,36.640000000,2.950000000,19.519456416,MONDSimpleMu,45.709456388,-0.096050591,0.040670838,1.167159415,0.751483852,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.530000000,36.640000000,2.950000000,19.519456416,EmpiricalRARLike,45.674640317,-0.095719671,0.040670838,1.167159415,0.751483852,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.530000000,36.640000000,2.950000000,19.519456416,FixedTPG_S1,42.301773742,-0.062403113,0.040670838,1.167159415,0.751483852,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.530000000,33.803200000,2.950000000,19.519456416,NewtonianBaryonic,19.519456416,0.238490096,0.040670838,1.167159415,0.626966229,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.530000000,33.803200000,2.950000000,19.519456416,MONDSimpleMu,45.709456388,-0.131048241,0.040670838,1.167159415,0.626966229,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.530000000,33.803200000,2.950000000,19.519456416,EmpiricalRARLike,45.674640317,-0.130717321,0.040670838,1.167159415,0.626966229,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.530000000,33.803200000,2.950000000,19.519456416,FixedTPG_S1,42.301773742,-0.097400763,0.040670838,1.167159415,0.626966229,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.660000000,36.740000000,3.340000000,19.551980875,NewtonianBaryonic,19.551980875,0.273948388,0.038812186,1.183355622,0.742881915,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.660000000,36.740000000,3.340000000,19.551980875,MONDSimpleMu,46.270498551,-0.100165027,0.038812186,1.183355622,0.742881915,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.660000000,36.740000000,3.340000000,19.551980875,EmpiricalRARLike,46.236778609,-0.099848416,0.038812186,1.183355622,0.742881915,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.660000000,36.740000000,3.340000000,19.551980875,FixedTPG_S1,42.688927370,-0.065176091,0.038812186,1.183355622,0.742881915,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.660000000,34.503900000,3.340000000,19.551980875,NewtonianBaryonic,19.551980875,0.246677423,0.038812186,1.183355622,0.646235627,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.660000000,34.503900000,3.340000000,19.551980875,MONDSimpleMu,46.270498551,-0.127435992,0.038812186,1.183355622,0.646235627,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.660000000,34.503900000,3.340000000,19.551980875,EmpiricalRARLike,46.236778609,-0.127119382,0.038812186,1.183355622,0.646235627,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.660000000,34.503900000,3.340000000,19.551980875,FixedTPG_S1,42.688927370,-0.092447056,0.038812186,1.183355622,0.646235627,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.790000000,37.970000000,3.230000000,19.443955710,NewtonianBaryonic,19.443955710,0.290655974,0.036595969,1.203753390,0.791517555,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.790000000,37.970000000,3.230000000,19.443955710,MONDSimpleMu,46.629953418,-0.089224384,0.036595969,1.203753390,0.791517555,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.790000000,37.970000000,3.230000000,19.443955710,EmpiricalRARLike,46.597810496,-0.088924914,0.036595969,1.203753390,0.791517555,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.790000000,37.970000000,3.230000000,19.443955710,FixedTPG_S1,42.849683319,-0.052507019,0.036595969,1.203753390,0.791517555,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.790000000,35.155700000,3.230000000,19.443955710,NewtonianBaryonic,19.443955710,0.257211127,0.036595969,1.203753390,0.671277755,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.790000000,35.155700000,3.230000000,19.443955710,MONDSimpleMu,46.629953418,-0.122669232,0.036595969,1.203753390,0.671277755,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.790000000,35.155700000,3.230000000,19.443955710,EmpiricalRARLike,46.597810496,-0.122369761,0.036595969,1.203753390,0.671277755,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.790000000,35.155700000,3.230000000,19.443955710,FixedTPG_S1,42.849683319,-0.085951867,0.036595969,1.203753390,0.671277755,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.930000000,38.740000000,3.140000000,19.327620917,NewtonianBaryonic,19.327620917,0.301981217,0.034431614,1.224947601,0.819941472,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.930000000,38.740000000,3.140000000,19.327620917,MONDSimpleMu,46.995569663,-0.083897302,0.034431614,1.224947601,0.819941472,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.930000000,38.740000000,3.140000000,19.327620917,EmpiricalRARLike,46.964993792,-0.083614653,0.034431614,1.224947601,0.819941472,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.930000000,38.740000000,3.140000000,19.327620917,FixedTPG_S1,43.002943784,-0.045338570,0.034431614,1.224947601,0.819941472,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.930000000,35.808100000,3.140000000,19.327620917,NewtonianBaryonic,19.327620917,0.267802879,0.034431614,1.224947601,0.696103668,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.930000000,35.808100000,3.140000000,19.327620917,MONDSimpleMu,46.995569663,-0.118075641,0.034431614,1.224947601,0.696103668,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.930000000,35.808100000,3.140000000,19.327620917,EmpiricalRARLike,46.964993792,-0.117792992,0.034431614,1.224947601,0.696103668,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,2.930000000,35.808100000,3.140000000,19.327620917,FixedTPG_S1,43.002943784,-0.079516909,0.034431614,1.224947601,0.696103668,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.060000000,38.510000000,2.880000000,19.094506245,NewtonianBaryonic,19.094506245,0.304665086,0.032178341,1.248527938,0.814407458,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.060000000,38.510000000,2.880000000,19.094506245,MONDSimpleMu,47.148489933,-0.087894269,0.032178341,1.248527938,0.814407458,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.060000000,38.510000000,2.880000000,19.094506245,EmpiricalRARLike,47.119724393,-0.087629223,0.032178341,1.248527938,0.814407458,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.060000000,38.510000000,2.880000000,19.094506245,FixedTPG_S1,42.934530749,-0.047233202,0.032178341,1.248527938,0.814407458,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.060000000,36.372200000,2.880000000,19.094506245,NewtonianBaryonic,19.094506245,0.279861138,0.032178341,1.248527938,0.724734731,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.060000000,36.372200000,2.880000000,19.094506245,MONDSimpleMu,47.148489933,-0.112698217,0.032178341,1.248527938,0.724734731,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.060000000,36.372200000,2.880000000,19.094506245,EmpiricalRARLike,47.119724393,-0.112433171,0.032178341,1.248527938,0.724734731,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.060000000,36.372200000,2.880000000,19.094506245,FixedTPG_S1,42.934530749,-0.072037150,0.032178341,1.248527938,0.724734731,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.190000000,37.620000000,2.490000000,18.745567954,NewtonianBaryonic,18.745567954,0.302520188,0.029749162,1.275937044,0.789125436,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
